cellID,DoG_effectiveAR,DoG_majorAxisPix,DoG_minorAxisPix,DoG_effectiveThetaDeg,DoG_R2,Gabor_AR,Gabor_R2,Gabor_AR_raw,AR_difference_DoG_minus_Gabor,AR_ratio_DoG_over_Gabor,DoG_larger_AR,Gabor_larger_AR
743,1.64590562738121,1.91725445981667,1.16486293498321,176.452101981029,0.873282856696081,2.52349469040575,0.865647012118252,2.52349469040575,-0.87758906302454,0.65223264928549,0,1
744,1.41522966954799,3.9734464087266,2.80763362599349,6.57813508709424,0.6688951253582,1.17939818302813,0.705678050768826,0.847890063246049,0.235831486519856,1.19995917402073,1,0
748,2.49017963503509,4.494465424055,1.8048759859815,7.01384559992377,0.650467861256605,2.94725046994221,0.568691725918354,2.94725046994221,-0.45707083490712,0.84491618898068,0,1
766,3.59658811335633,4.34335503453163,1.20763203837607,158.498461112131,0.631153880589631,2.37831516672235,0.638000664449743,2.37831516672235,1.21827294663398,1.51224201219426,1,0
771,2.5668455263629,4.45258992964971,1.73465441683935,28.6541497625612,0.784448962776945,2.99999999999931,0.834316759488649,2.99999999999931,-0.43315447363641,0.855615175454497,0,1
772,2.03035795768599,2.74483615365182,1.35189765098373,11.6999121559098,0.817578367729151,2.99999999999986,0.788272123951736,2.99999999999986,-0.96964204231387,0.676785985895362,0,1
775,1.50104634725485,3.38112372100204,2.25251120805532,153.634778810848,0.562769407388201,2.99999999999998,0.560301438928337,2.99999999999998,-1.49895365274513,0.500348782418287,0,1
776,1.46042821930116,1.98102394292946,1.35646786110269,4.87968784914358,0.847820556454521,1.17133403618158,0.855775272403533,1.17133403618158,0.28909418311958,1.24680763487587,1,0
778,1.99987732032356,3.13059652102718,1.56539428154557,22.7156683597674,0.764658407418253,1.21430474667294,0.671251648766098,1.21430474667294,0.78557257365062,1.64693197963938,1,0
779,1.84253058018189,3.22205688498689,1.74871284072193,170.349795880191,0.825422420899661,1.28113814982102,0.747754348735846,0.780555945617343,0.561392430360869,1.43819819934275,1,0
783,3.11269015992009,3.30676466232805,1.06234944451167,2.21169090323755,0.605495036161031,3.33032134484217,0.591930905072742,0.300271324131753,-0.217631184922084,0.934651595931083,0,1
792,2.15548987323835,3.76103631387393,1.74486382913201,20.9444958200892,0.63764152242406,2.97489264949948,0.579530652190241,0.33614658336268,-0.819402776261128,0.724560556361928,0,1
793,3.36180079840303,3.34947292955412,0.996332956772821,120.427548026148,0.365693590570965,1.08996703383898,0.3577375195313,1.08996703383898,2.27183376456405,3.08431419853352,1,0
797,1.89746023670868,2.03107044922564,1.07041528983433,10.6069163140836,0.71853223154132,2.99999999999998,0.772299867878044,2.99999999999998,-1.1025397632913,0.632486745569564,0,1
798,1.73631806318184,2.73419498299792,1.57470859802463,26.0418271323124,0.68014204918814,2.19721068614146,0.747558073749369,2.19721068614146,-0.46089262295962,0.79023740150791,0,1
800,1.78831591359273,2.26912277107153,1.26886013473585,29.3503679251979,0.859948289770748,1.99589419327869,0.845010503308325,1.99589419327869,-0.20757827968596,0.895997352773011,0,1
801,1.30047566454242,1.8926651986232,1.45536379513041,40.3478570059362,0.780054273174508,2.10814776363911,0.809410264946788,2.10814776363911,-0.80767209909669,0.61688069829485,0,1
808,1.60320022045172,2.70523931480292,1.68739954017764,84.7526272277123,0.788018779855954,1.07415709581748,0.782004126522052,0.930962522980827,0.529043124634239,1.49251932207515,1,0
