cellID,DoG_effectiveAR,DoG_effectiveWidthX,DoG_effectiveWidthY,DoG_offsetMag,DoG_R2
1623,2.28679049076137,2.91528499116372,6.66664599565254,1.23103134633774,0.668166806259536
1635,1.21335304357093,14.3612258556102,11.8359828837159,1.14829620866261,0.735855986475964
1641,1.82561373092581,21.2821557929196,11.657534905879,5.13180435618078,0.724599456470652
1642,1.44569326501085,25.0031836276264,17.2949437012414,1.41223739532927,0.651670329163168
1644,1.15606120324919,10.8980077221755,9.42684322555403,0.798749663911284,0.571018312054879
1645,2.69475616726244,40.8228093554716,15.1489807691739,1.79451570110241,0.615041795638972
1646,1.16679528097169,13.3916066534848,11.477254726581,1.15323530687247,0.818634907276538
1672,2.2061458221255,34.2058781911766,15.5048128950158,0.898085973935695,0.722601856410107
1762,1.76997491083272,47.7112046749501,26.9558649577147,1.74716965948644,0.605638456558816
1792,1.81795045662862,29.5619392487197,16.261135797695,1.99897446391405,0.827063463895449
1797,1.41571771429631,20.672855599091,14.602385341605,1.4528905976054,0.720476048900385
1805,1.50355977465633,27.3865209575921,18.2144544029531,0.604488463167612,0.828335292239342
1808,1.38865178564533,22.8355589655918,16.4444097517072,0.663193202015689,0.924079083187368
1810,2.51643370562458,114.945885028248,45.6780898981475,0.603190294963925,0.671889103351205
1813,1.3596787997374,14.4901827184091,10.6570630660768,1.28089059447463,0.568654863383257
1815,1.52917898669538,19.9992083821205,13.0783960256605,1.28206674271136,0.888504067898695
1816,1.22807816291587,22.0224165437659,17.9324225515722,1.36643141309682,0.867722053302974
1818,1.57122585227222,24.6447273958042,15.6850317604973,1.88633333981125,0.727613159890426
1820,1.2072812631283,18.4535887336779,15.285244041526,0.37561547461757,0.407349133287226
1821,1.45114379116667,35.3585906499952,24.3660144950682,1.39107177396514,0.625732238775738
1822,1.82718784552068,22.6926406416063,12.4194349788594,0.552174722356786,0.788667368140949
1826,1.53898706850634,27.0478018753079,17.5750676719845,0.680963097173935,0.959576948634937
1827,1.78224908801374,32.6152368892137,18.3000440895511,3.67090204256773,0.90087039971359
1828,1.4868536067695,17.6934294426162,11.899913590726,1.24552324589792,0.772458598243126
1831,2.6324911380286,69.0932908830524,26.2463526979979,1.5241404543623,0.646553775283688
1832,1.50301686107829,24.7736735050242,16.4826317964598,1.53344470477091,0.760003383207759
1833,3.54487489847468,5.19390477470631,18.4117426609242,0.702655118577713,0.811483436249943
1834,1.53629905094938,19.6252216174147,12.7743498931975,1.46720350883063,0.765557305019962
1836,1.63953990026816,19.5268542071226,11.909959741711,0.666220185509764,0.843436290444855
1839,2.84561171675386,57.5203328569139,20.2136969419462,1.08969325932626,0.744078133320856
1840,1.92905573856187,20.2234805068627,10.4836164671631,0.90049495542815,0.650616502993272
1841,1.80967695292822,30.2908123895962,16.7382428894742,1.03707122938041,0.626268948988844
1842,1.06837843553477,15.0905618934051,14.1247346366098,1.24417318159784,0.822201121497915
1845,3.45610208336993,2.21882539579461,7.66848707303986,0.160918910372677,0.74903750234634
1847,2.75565947806041,2.35244294973358,6.48253171102973,0.640432968320263,0.735770419805113
1850,1.87944317449962,31.8228203326036,16.9320470894663,1.28979895153076,0.795276979311898
1851,1.19701033598026,14.3308213048836,11.9721784132697,0.579265457366066,0.718039563789495
1852,2.03650634723837,29.6203959522056,14.5447108438296,1.00481781704606,0.602982520463831
1855,1.34434747094225,18.0083171937467,13.3955823051646,2.25260140578213,0.886226988079712
1856,1.77961673966286,34.9136033705694,19.6186080926523,1.08892697215345,0.848018070225146
1859,2.50636594367892,92.7089707932161,36.9893993441097,0.580348411782295,0.707084463783965
1860,1.52811735846292,22.9518003556522,15.019658162079,1.23100257962653,0.589091093513407
1861,1.26971568471172,16.2086589282086,12.7655814001295,1.4175752580091,0.767244983644814
1862,1.62569967629404,24.8843769164987,15.3068720375373,1.18090748021511,0.914039661531658
1863,2.14781241742147,63.6373565269698,29.6289173164241,0.692349851849855,0.75751011177259
1865,1.65563279494119,21.9247942131586,13.2425464632919,1.04696666248774,0.593294956342606
